지점번호,지점명,일시,평균기온,최고기온,최고기온시각,최저기온,최저기온시각
108,서울,2013-04-22,11.4,17.2,1441,5.6,551
108,서울,2013-04-23,11.2,14.8,1116,9.7,1843
108,서울,2013-04-24,12.3,18,1508,8.3,2318
108,서울,2013-04-25,9.3,13.8,1427,7.9,2347
108,서울,2013-04-26,11.7,16.3,1505,6.9,530
108,서울,2013-04-27,12.8,18.5,1350,8.2,549
108,서울,2013-04-28,16,21.6,1438,10.3,213
108,서울,2013-04-29,13.5,17.7,117,9,2341
108,서울,2013-04-30,13.4,19.5,1458,7.7,553
108,서울,2013-05-01,13.2,18.6,1510,8.7,538
108,서울,2013-05-02,12.4,17.1,1318,9,524
108,서울,2013-05-03,12.6,18.2,1357,9,518
108,서울,2013-05-04,13.9,19.6,1403,9.3,556
108,서울,2013-05-05,14.3,20.6,1409,9.2,545
108,서울,2013-05-06,14.6,21.3,1401,7.9,533
108,서울,2013-05-07,18.7,26.7,1600,11.9,340
108,서울,2013-05-08,19.4,26.2,1426,12.7,520
108,서울,2013-05-09,18.1,23,1053,14.7,532
108,서울,2013-05-10,14,16.1,849,10.4,2213
108,서울,2013-05-11,17.9,24.8,1609,11,001
108,서울,2013-05-12,19.1,22.5,1559,16.4,230
108,서울,2013-05-13,21.6,26.8,1430,17.7,334
108,서울,2013-05-14,20.2,25.3,1529,17,524
108,서울,2013-05-15,19.4,24.4,1620,15.6,705
108,서울,2013-05-16,22,28.3,1638,15.3,548
108,서울,2013-05-17,20.2,26.6,1657,15.7,440
108,서울,2013-05-18,17.7,22.3,1406,13.7,2249
108,서울,2013-05-19,16.6,21.5,1524,13.6,006
108,서울,2013-05-20,14.4,18.5,1534,12.1,440
108,서울,2013-05-21,17.7,24.6,1504,10.2,515
108,서울,2013-05-22,19.7,25.9,1535,13.9,502
108,서울,2013-05-23,22.1,30.2,1516,15.4,453
108,서울,2013-05-24,21.3,27.5,1537,15.7,639
108,서울,2013-05-25,24.7,31.8,1538,18.2,459
108,서울,2013-05-26,23.9,28.4,1407,20.8,602
108,서울,2013-05-27,19.7,22.6,001,17.7,2053
108,서울,2013-05-28,18.9,20.9,1725,17.6,2228
108,서울,2013-05-29,16.1,18.1,045,14.9,2357
108,서울,2013-05-30,19.2,25,1551,14.3,536
108,서울,2013-05-31,21.3,27.8,1525,13.9,521
108,서울,2013-06-01,21.7,27.9,1412,17.4,550
108,서울,2013-06-02,23.5,30.8,1528,16.3,553
108,서울,2013-06-03,21.3,26.7,1504,18.4,626
108,서울,2013-06-04,22.8,28.4,1512,17.5,715
108,서울,2013-06-05,24.8,30.4,1500,19.1,524
108,서울,2013-06-06,25,30,1515,21.7,531
108,서울,2013-06-07,25.7,31.1,1514,20.7,527
108,서울,2013-06-08,26.4,31.2,1554,21,514
108,서울,2013-06-09,27.4,32.4,1501,22.3,539
108,서울,2013-06-10,27.5,32.2,1547,21.6,458
108,서울,2013-06-11,23.7,26.7,001,20.5,240000
108,서울,2013-06-12,20.5,22.5,1820,19.6,755
108,서울,2013-06-13,23,27.5,1607,18.8,521
108,서울,2013-06-14,24.6,29.7,1413,20.9,557
108,서울,2013-06-15,24.6,29.1,1323,21.3,2346
108,서울,2013-06-16,22.5,27.5,1440,19.8,514
108,서울,2013-06-17,22.3,25.8,1305,19.9,539
108,서울,2013-06-18,21.7,23.1,1522,20.5,432
108,서울,2013-06-19,24.3,29.6,1535,20.6,417
108,서울,2013-06-20,25.8,31.1,1603,20.9,453
108,서울,2013-06-21,26.6,31.8,1541,22.9,428
108,서울,2013-06-22,25.1,29.6,1342,22.7,519
108,서울,2013-06-23,22.9,26.2,1616,20.6,2357
108,서울,2013-06-24,23.5,29.4,1541,19.6,529
108,서울,2013-06-25,25.1,29.8,1254,21,537
108,서울,2013-06-26,24.5,29.7,1323,21.1,530
108,서울,2013-06-27,25.1,31.8,1527,20.4,434
108,서울,2013-06-28,25.5,30.6,1254,21.5,622
108,서울,2013-06-29,27.2,32.6,1609,21.8,540
108,서울,2013-06-30,27.7,31.9,1637,23.4,447
108,서울,2013-07-01,27.1,31.3,1528,23.9,519
108,서울,2013-07-02,24.3,27.9,1340,21.5,2352
108,서울,2013-07-03,25.2,30.7,1609,20.5,317
108,서울,2013-07-04,24.9,27.6,1145,23.1,2353
108,서울,2013-07-05,25.6,30.2,1647,22.1,345
108,서울,2013-07-06,25.2,30.6,1551,21.6,706
108,서울,2013-07-07,24.9,29.5,1119,22.4,428
108,서울,2013-07-08,24.3,26.3,1005,22.3,1131
108,서울,2013-07-09,24.5,26.2,1549,23.5,232
108,서울,2013-07-10,25.3,26.1,1829,24.6,554
108,서울,2013-07-11,24.6,25.1,001,23.8,959
108,서울,2013-07-12,23.6,24.3,001,23.2,1955
108,서울,2013-07-13,24.2,25.6,1738,22.2,949
108,서울,2013-07-14,24.1,25.4,947,23.1,1659
108,서울,2013-07-15,26.5,29.1,1703,23.6,001
108,서울,2013-07-16,26.9,28.8,1630,25.2,2301
108,서울,2013-07-17,24.2,25.7,001,23.5,426
108,서울,2013-07-18,25.1,27.7,1753,23.8,445
108,서울,2013-07-19,26.8,30.5,1659,23.3,442
108,서울,2013-07-20,27,30.3,1325,25.3,351
108,서울,2013-07-21,26.8,28.4,1448,25.6,609
108,서울,2013-07-22,26.4,29.4,1443,24.1,921
108,서울,2013-07-23,25.7,26.4,2255,24.7,1232
108,서울,2013-07-24,24.7,27.6,1449,23.2,2238
108,서울,2013-07-25,26,30.2,1548,22.9,152
108,서울,2013-07-26,26.5,31.1,1501,23.1,544
108,서울,2013-07-27,26.2,31.2,1409,23.1,556
108,서울,2013-07-28,25.3,26.7,2107,23.9,843
108,서울,2013-07-29,26.5,29.6,1419,24.4,2353
108,서울,2013-07-30,26.3,29.9,1215,24,237
108,서울,2013-07-31,26.4,29,1326,24.7,001
108,서울,2013-08-01,28,32.1,1617,24.5,544
108,서울,2013-08-02,27.4,29.3,1555,25.2,633
108,서울,2013-08-03,28.9,32.6,1602,26.7,541
108,서울,2013-08-04,28.3,31.3,1520,26.4,745
108,서울,2013-08-05,27.7,30.1,1330,26.4,539
108,서울,2013-08-06,26.4,27.6,751,23,1321
108,서울,2013-08-07,28.7,32.1,1631,25,328
108,서울,2013-08-08,29.3,32.8,1608,27.3,421
108,서울,2013-08-09,29.2,30.8,1523,27.9,245
108,서울,2013-08-10,28,29.4,1044,25.8,2357
108,서울,2013-08-11,28.7,33.2,1610,24.2,502
108,서울,2013-08-12,29.3,32.6,1257,27.1,552
108,서울,2013-08-13,29,32.9,1607,26.6,256
108,서울,2013-08-14,28.6,32,1554,26.2,630
108,서울,2013-08-15,28.7,32.4,1416,25.8,410
108,서울,2013-08-16,28.7,31.7,1606,26.1,535
108,서울,2013-08-17,28.7,31.6,1327,27.1,557
108,서울,2013-08-18,28.3,31.5,1332,26,2359
108,서울,2013-08-19,28.2,32.3,1513,25.7,449
108,서울,2013-08-20,27.4,32.3,1551,23,617
108,서울,2013-08-21,28.8,33.9,1520,24.2,518
108,서울,2013-08-22,29.3,32.3,1618,26.3,635
108,서울,2013-08-23,25.7,28.7,006,23.7,727
108,서울,2013-08-24,26.6,31.5,1527,21.9,608
108,서울,2013-08-25,27.1,32.1,1519,22,611
108,서울,2013-08-26,27,31.6,1418,22.8,622
108,서울,2013-08-27,25.6,29.3,1525,22.5,614
108,서울,2013-08-28,26.4,30.8,1608,22.7,621
108,서울,2013-08-29,25.5,26.7,1735,24.5,348
108,서울,2013-08-30,25.1,28.3,1449,22.3,2344
108,서울,2013-08-31,24,27.9,1540,21.1,457
108,서울,2013-09-01,23.5,28.2,1536,19.8,602
108,서울,2013-09-02,22.4,26.9,1612,17.3,632
108,서울,2013-09-03,21.7,26.8,1615,16.4,645
108,서울,2013-09-04,22,27.5,1554,16.4,621
108,서울,2013-09-05,21.2,24.1,1422,17.9,618
108,서울,2013-09-06,20.8,23.1,1439,19,2350
108,서울,2013-09-07,21.9,26.9,1542,17.9,554
108,서울,2013-09-08,22.9,27.9,1510,18.4,622
108,서울,2013-09-09,23,26.5,1459,19.8,535
108,서울,2013-09-10,22,25.2,1208,19.1,2242
108,서울,2013-09-11,20.1,20.9,2029,19.1,619
108,서울,2013-09-12,23,26.3,1620,20.3,315
108,서울,2013-09-13,22.9,25.2,1602,20.9,343
108,서울,2013-09-14,23.1,25.3,1628,21.5,841
108,서울,2013-09-15,23.4,28.2,1447,20.3,2357
108,서울,2013-09-16,20.9,27,1451,15.2,644
108,서울,2013-09-17,22.6,29.3,1450,17,540
108,서울,2013-09-18,24.4,31.1,1532,17.5,641
108,서울,2013-09-19,24.7,30.2,1451,20.5,640
108,서울,2013-09-20,23.4,28,1507,20.1,549
108,서울,2013-09-21,23.8,27.8,1329,19.9,640
108,서울,2013-09-22,23.1,27.2,1441,20.4,2356
108,서울,2013-09-23,23.8,29,1504,18.6,625
108,서울,2013-09-24,22,23.9,036,20,2356
108,서울,2013-09-25,19.5,24.2,1458,15.3,2354
108,서울,2013-09-26,17.3,22.5,1440,12.7,656
108,서울,2013-09-27,17.9,24,1527,10.9,627
108,서울,2013-09-28,17.4,19.9,1511,15.2,2319
108,서울,2013-09-29,17.2,19.7,1531,14.7,139
108,서울,2013-09-30,20.7,25.5,1554,18,622
108,서울,2013-10-01,21.6,27.2,1502,17.2,602
108,서울,2013-10-02,19.4,22.8,1541,15,2359
108,서울,2013-10-03,16.3,21.3,1440,11,636
108,서울,2013-10-04,17.4,25.1,1526,10.7,655
108,서울,2013-10-05,20,28.1,1551,12.6,543
108,서울,2013-10-06,20.8,25.7,1307,15.4,457
108,서울,2013-10-07,22.8,26.9,1456,19.8,611
108,서울,2013-10-08,20,21.8,001,18,2354
108,서울,2013-10-09,20.5,26.4,1518,15.5,640
108,서울,2013-10-10,21.1,26.4,1312,15.9,604
108,서울,2013-10-11,18.1,20.7,001,14.1,2358
108,서울,2013-10-12,16.4,21.5,1357,11,631
108,서울,2013-10-13,17.3,23.4,1451,12.2,553
108,서울,2013-10-14,18.3,24.4,1415,13.3,637
108,서울,2013-10-15,12,17.4,001,7.7,240000
108,서울,2013-10-16,11.2,16.8,1420,6.1,452
108,서울,2013-10-17,12.4,18.9,1519,6.8,649
108,서울,2013-10-18,13.6,20.2,1429,8.1,707
108,서울,2013-10-19,14.6,19.5,1456,9.8,536
108,서울,2013-10-20,16.7,22.9,1527,11.7,702
108,서울,2013-10-21,16.2,22.2,1527,12,705
108,서울,2013-10-22,15.9,21.7,1536,11.3,719
108,서울,2013-10-23,16.2,22.1,1418,12.2,633
108,서울,2013-10-24,13.1,18.5,1421,7.8,2354
108,서울,2013-10-25,9.3,14.5,1509,5.3,719
108,서울,2013-10-26,10,15.7,1430,4.3,702
108,서울,2013-10-27,11.4,18,1359,5.1,710
108,서울,2013-10-28,11.6,16.7,1351,6.7,700
108,서울,2013-10-29,12.7,16.5,1154,9.5,119
108,서울,2013-10-30,10.5,16.2,1447,6.4,631
108,서울,2013-10-31,11.7,18.8,1451,5.5,705
108,서울,2013-11-01,14.8,20.7,1552,8.6,657
108,서울,2013-11-02,11.6,14.9,001,8.6,2311
108,서울,2013-11-03,11.9,16.7,1425,7.8,241
108,서울,2013-11-04,12.6,17.6,1455,9.2,724
108,서울,2013-11-05,12.3,18.5,1417,7.5,608
108,서울,2013-11-06,12.2,15.9,1316,9,534
108,서울,2013-11-07,12.2,15.8,1433,7.5,2359
108,서울,2013-11-08,9,14.5,1403,4,720
108,서울,2013-11-09,11.6,15.5,1300,9.2,001
108,서울,2013-11-10,5.5,10.4,010,2.1,2330
108,서울,2013-11-11,2.6,7.5,1418,-1.4,705
108,서울,2013-11-12,3.4,8.5,1501,-1.1,348
108,서울,2013-11-13,4.8,11.4,1446,-0.9,703
108,서울,2013-11-14,6.7,9.9,1414,3.1,233
108,서울,2013-11-15,8.2,12.4,1531,5.8,2346
108,서울,2013-11-16,7,12,1425,2.4,646
108,서울,2013-11-17,5.2,7.6,1542,2.2,2357
108,서울,2013-11-18,1.1,4.2,1219,-1.5,2317
108,서울,2013-11-19,1.1,3.8,1452,-1.7,155
108,서울,2013-11-20,1.5,5.9,1530,-1.9,709
108,서울,2013-11-21,2.6,7.3,1515,-1.4,603
108,서울,2013-11-22,4.6,10.5,1516,-0.7,738
108,서울,2013-11-23,7.1,12.5,1410,2.2,720
108,서울,2013-11-24,7.3,10.6,1214,4.4,526
108,서울,2013-11-25,4.7,10.2,211,-0.1,2356
108,서울,2013-11-26,2.1,5.8,1314,-2.4,723
108,서울,2013-11-27,0,4.7,012,-4.3,2351
108,서울,2013-11-28,-3.8,-0.9,1431,-6.4,645
108,서울,2013-11-29,-0.7,4.8,1550,-5.4,538
108,서울,2013-11-30,5.3,10.6,1433,-1.1,040
108,서울,2013-12-01,4.5,8.6,1505,1.4,240000
108,서울,2013-12-02,3.9,6.6,1530,0.1,359
108,서울,2013-12-03,6.7,9.9,1403,4.5,827
108,서울,2013-12-04,5.5,9.6,1353,2.1,700
108,서울,2013-12-05,5.5,9,1302,2.1,2357
108,서울,2013-12-06,3,7,1442,-0.7,758
108,서울,2013-12-07,6.2,11,1503,3.8,2352
108,서울,2013-12-08,4.2,6.5,1515,2.5,432
108,서울,2013-12-09,3.8,5.2,646,1.9,2358
108,서울,2013-12-10,0.3,3.5,1500,-2.2,744
108,서울,2013-12-11,-1.7,0.2,431,-4.3,2324
108,서울,2013-12-12,-3.2,0.3,1813,-6.3,646
108,서울,2013-12-13,-6.8,-4.3,1407,-8.9,735
108,서울,2013-12-14,-4.9,-1.4,1133,-8.5,725
108,서울,2013-12-15,-4.4,0.7,1441,-8,712
108,서울,2013-12-16,-3.6,0.5,1430,-7.3,641
108,서울,2013-12-17,-0.3,4.7,1425,-5.5,734
108,서울,2013-12-18,2.2,6.5,1206,-0.9,2356
108,서울,2013-12-19,-3.5,-0.9,001,-6.5,2355
108,서울,2013-12-20,-4,-0.1,1441,-8.1,543
108,서울,2013-12-21,-3.1,0.9,1431,-6.3,656
108,서울,2013-12-22,-2.1,3.1,1431,-6.8,736
108,서울,2013-12-23,-1.1,2.3,1308,-3.7,2359
108,서울,2013-12-24,-1.6,4,1502,-5.9,737
108,서울,2013-12-25,-0.5,3.7,1311,-4.4,743
108,서울,2013-12-26,-0.5,2.7,1137,-4,2225
108,서울,2013-12-27,-6.8,-3.7,1520,-9.3,800
108,서울,2013-12-28,-6.5,-2.7,1403,-9.8,640
108,서울,2013-12-29,-2.9,1.6,1403,-8,726
108,서울,2013-12-30,2.2,6.3,1259,-1.9,723
108,서울,2013-12-31,3.8,8,1357,0.5,747
108,서울,2014-01-01,4,7.9,1535,0.3,723
108,서울,2014-01-02,1.5,6.2,1507,-1.3,724
108,서울,2014-01-03,2.3,7.3,1338,-1.1,635
108,서울,2014-01-04,-0.1,5.6,1344,-3.7,722
108,서울,2014-01-05,-0.8,3.8,1418,-4.3,810
108,서울,2014-01-06,0.8,6.4,1428,-3.7,707
108,서울,2014-01-07,3,5.5,1429,0.3,702
108,서울,2014-01-08,0.5,4,001,-5.7,2352
108,서울,2014-01-09,-7.8,-4.3,1527,-10.4,732
108,서울,2014-01-10,-4.7,-0.9,1307,-9.3,312
108,서울,2014-01-11,-1.7,2.4,1414,-5.4,710
108,서울,2014-01-12,-2.4,2.5,1436,-7.7,2358
108,서울,2014-01-13,-6.2,-1.6,1554,-10.5,751
108,서울,2014-01-14,-4.3,1.1,1530,-8.9,652
108,서울,2014-01-15,-2.9,2.2,1540,-7.6,701
108,서울,2014-01-16,0.1,3.6,1518,-4,158
108,서울,2014-01-17,-0.1,3.8,1446,-3.7,824
108,서울,2014-01-18,-2.2,0.8,1357,-4.9,2349
108,서울,2014-01-19,-2.6,2.4,1406,-7.4,712
108,서울,2014-01-20,-1.5,1.9,1313,-4.2,240000
108,서울,2014-01-21,-5.5,-3.1,1506,-7.2,717
108,서울,2014-01-22,-3.9,1.6,1554,-9.5,713
108,서울,2014-01-23,-0.8,4.1,1353,-5.2,716
108,서울,2014-01-24,3,5.7,1543,-1.1,001
108,서울,2014-01-25,4.2,6.3,1007,-0.4,2355
108,서울,2014-01-26,-2.1,2.3,1542,-5.3,811
108,서울,2014-01-27,0.2,6,1447,-5.4,708
108,서울,2014-01-28,1.5,4.6,1252,-3,240000
108,서울,2014-01-29,2.2,8.2,1543,-5.3,745
108,서울,2014-01-30,4,6.5,555,-1,2358
108,서울,2014-01-31,1.3,7,1544,-4.3,643
108,서울,2014-02-01,4.9,6,2312,3.7,001
108,서울,2014-02-02,4.9,6.5,1457,2.8,2332
108,서울,2014-02-03,-3.5,2.8,001,-8.2,2345
108,서울,2014-02-04,-7.4,-3.7,1622,-10.5,759
108,서울,2014-02-05,-4.8,0.3,1440,-8.9,410
108,서울,2014-02-06,-1.3,4.5,1506,-5.2,253
108,서울,2014-02-07,2.4,7.6,1440,-2,001
108,서울,2014-02-08,0.2,2.5,1428,-1.5,2351
108,서울,2014-02-09,-1.6,0.7,1605,-3.4,802
108,서울,2014-02-10,-0.1,4.4,1329,-2.9,634
108,서울,2014-02-11,0.2,5.2,1615,-3.8,729
108,서울,2014-02-12,1.2,5.1,1235,-2,453
108,서울,2014-02-13,1.9,6.5,1350,-2.1,713
108,서울,2014-02-14,2.7,7.6,1517,-0.7,601
108,서울,2014-02-15,2.7,8.5,1611,-1.9,704
108,서울,2014-02-16,2.8,8.1,1617,-1.1,612
108,서울,2014-02-17,4.2,8.5,1244,0.9,734
108,서울,2014-02-18,2.5,5.4,1606,0.3,2227
108,서울,2014-02-19,2.1,6.7,1500,-1.9,723
108,서울,2014-02-20,1.2,5.5,1532,-1.2,637
108,서울,2014-02-21,0.9,6.9,1606,-4,724
108,서울,2014-02-22,2.2,7.4,1522,-2.1,731
108,서울,2014-02-23,3.1,8.5,1430,-1.8,720
108,서울,2014-02-24,4.1,9.3,1518,-0.3,701
108,서울,2014-02-25,5.7,12.3,1500,0.6,648
108,서울,2014-02-26,8.4,16.4,1605,1.4,628
108,서울,2014-02-27,7.7,13.1,1255,3.8,2341
108,서울,2014-02-28,6.7,12.3,1552,1.3,702
108,서울,2014-03-01,6,9.4,1203,3.3,747
108,서울,2014-03-02,4.5,10.1,1538,-0.2,740
108,서울,2014-03-03,5.2,11.9,1453,-1,705
108,서울,2014-03-04,6.3,12.3,1336,2.2,714
108,서울,2014-03-05,1.4,5.3,1305,-1.4,705
108,서울,2014-03-06,0.3,5,1531,-3,713
108,서울,2014-03-07,-0.6,4.3,1408,-4.6,709
108,서울,2014-03-08,2,7,1513,-2.2,623
108,서울,2014-03-09,1.4,4.8,1434,-1.6,2358
108,서울,2014-03-10,1.5,7.7,1549,-3.6,609
108,서울,2014-03-11,4.5,9.4,1550,-0.9,600
108,서울,2014-03-12,6.9,9.5,1234,4,058
108,서울,2014-03-13,5.2,8.3,1206,1.6,240000
108,서울,2014-03-14,3.4,8.5,1421,-1.5,633
108,서울,2014-03-15,6.8,13.4,1520,0.1,614
108,서울,2014-03-16,11.3,18.5,1517,5.7,506
108,서울,2014-03-17,12.6,19.4,1438,6.9,617
108,서울,2014-03-18,10.5,16,1624,7.7,710
108,서울,2014-03-19,9.6,12.3,1433,7.4,2316
108,서울,2014-03-20,6.3,10.3,1219,2.8,2231
108,서울,2014-03-21,5.9,12,1541,1.2,520
108,서울,2014-03-22,8.6,15.5,1605,2.3,543
108,서울,2014-03-23,9.6,15.5,1335,4.6,700
108,서울,2014-03-24,10.9,15.3,1348,4.6,713
108,서울,2014-03-25,14.6,18.2,1459,11.9,555
108,서울,2014-03-26,15.4,21.9,1404,11.8,2356
108,서울,2014-03-27,13.5,20.4,1456,7.7,642
108,서울,2014-03-28,16.6,23.8,1558,11.3,524
108,서울,2014-03-29,15,18,1233,13.2,2341
108,서울,2014-03-30,14.9,20.6,1433,10.2,634
108,서울,2014-03-31,14.5,20.2,1559,8.8,632
108,서울,2014-04-01,15.6,23,1438,9.5,617
108,서울,2014-04-02,15.5,21.9,1526,9.9,635
108,서울,2014-04-03,10.2,13.6,1354,5.5,2306
108,서울,2014-04-04,6.6,11.7,1428,2.3,606
108,서울,2014-04-05,6.2,11,1155,3.5,453
108,서울,2014-04-06,7.4,12.8,1458,2.3,621
108,서울,2014-04-07,10.3,16.7,1503,4.9,555
108,서울,2014-04-08,11.9,19.7,1511,5.7,608
108,서울,2014-04-09,10.3,15.3,1417,7,338
108,서울,2014-04-10,12.5,20,1628,7.2,314
108,서울,2014-04-11,13.6,18.7,1313,10.1,454
108,서울,2014-04-12,14.3,17.2,1153,11.1,028
108,서울,2014-04-13,17.2,24.3,1516,13.2,520
108,서울,2014-04-14,16.3,22.4,1538,12.1,635
108,서울,2014-04-15,12.9,16.8,1602,9.3,612
108,서울,2014-04-16,14,19.4,1649,10,2346
108,서울,2014-04-17,14.7,20.9,1316,8.4,347
108,서울,2014-04-18,15.9,23,1615,12,704
108,서울,2014-04-19,14,18.4,1422,11.4,617
108,서울,2014-04-20,14.6,21.6,1436,10,637
108,서울,2014-04-21,15.1,21.4,1352,9.8,627
108,서울,2014-04-22,16,23.3,1438,9.6,557
108,서울,2014-04-23,17.2,24.9,1522,10.4,537
108,서울,2014-04-24,18.6,26.2,1448,12.1,550
108,서울,2014-04-25,19,25.9,1519,12.3,551
108,서울,2014-04-26,18.7,25.4,1413,13.3,615
108,서울,2014-04-27,15.6,18.3,1447,13.6,703
108,서울,2014-04-28,13.6,15,1727,12.2,2334
108,서울,2014-04-29,15,18.9,1221,11.9,617
108,서울,2014-04-30,16.1,21.4,1242,11.4,526
108,서울,2014-05-01,16,22.1,1534,10.4,624
108,서울,2014-05-02,15.7,24.8,1357,11.1,540
108,서울,2014-05-03,13.1,19.3,1425,8,608
108,서울,2014-05-04,12.3,20.5,1338,8.5,518
108,서울,2014-05-05,11.3,15.5,1324,6.8,624
108,서울,2014-05-06,13.1,19,1554,7.6,546
108,서울,2014-05-07,15.7,22.3,1346,8.7,609
108,서울,2014-05-08,14.5,19.5,1509,11.5,2353
108,서울,2014-05-09,16.8,23.8,1511,9.8,535
108,서울,2014-05-10,20.5,28.3,1553,12.9,521
108,서울,2014-05-11,18.9,23.8,1426,15.9,2139
108,서울,2014-05-12,16.4,20.4,1546,13.6,2348
108,서울,2014-05-13,19.2,25.6,1354,11.9,514
108,서울,2014-05-14,19.6,25.9,1445,15.3,551
108,서울,2014-05-15,18.2,23.7,1354,14.5,2357
108,서울,2014-05-16,19,26.2,1532,12.3,414
108,서울,2014-05-17,20,26.2,1559,14.3,606
108,서울,2014-05-18,20.3,27.1,1439,13.7,543
108,서울,2014-05-19,20,26.2,1422,14.1,537
108,서울,2014-05-20,21.5,28.4,1710,16.1,520
108,서울,2014-05-21,20.1,26.5,1432,15.9,2359
108,서울,2014-05-22,20.9,28.3,1509,13.6,433
108,서울,2014-05-23,22,27.8,1318,17.6,2351
108,서울,2014-05-24,21.3,27.9,1348,16.9,316
108,서울,2014-05-25,20.5,24.9,1209,18.3,2349
108,서울,2014-05-26,19.4,24.7,1622,16.5,313
108,서울,2014-05-27,22.8,28.3,1506,16.7,451
108,서울,2014-05-28,24,29.8,1444,19.9,543
108,서울,2014-05-29,23.2,30.9,1534,17.5,505
108,서울,2014-05-30,24.8,31.8,1459,17.3,523
108,서울,2014-05-31,26.2,33.3,1415,20.5,557
108,서울,2014-06-01,24.7,29.9,1325,20.4,554
108,서울,2014-06-02,22.6,24.6,852,20.6,2302
108,서울,2014-06-03,18.7,21,047,17.5,631
108,서울,2014-06-04,22.8,27.8,1257,18.7,001
108,서울,2014-06-05,22.9,26.1,1447,20.4,449
108,서울,2014-06-06,24.4,31.1,1527,18.8,606
108,서울,2014-06-07,23.5,27.1,1306,19.7,530
108,서울,2014-06-08,21.4,24.5,1216,19.2,2348
108,서울,2014-06-09,22.9,28.7,1528,18.5,226
108,서울,2014-06-10,23.6,29.3,1423,20,2324
108,서울,2014-06-11,20.5,26.9,1352,18.3,1800
108,서울,2014-06-12,21.2,27.1,1447,17.3,451
108,서울,2014-06-13,21.3,25.8,1626,18.4,056
108,서울,2014-06-14,22.5,27.7,1530,18.3,339
108,서울,2014-06-15,23.2,28.5,1541,19.5,137
108,서울,2014-06-16,23.9,29,1516,19.1,446
108,서울,2014-06-17,24.5,30.7,1609,21.5,556
108,서울,2014-06-18,24.4,29.1,1541,20.5,552
108,서울,2014-06-19,22.5,25.6,1434,20.8,551
108,서울,2014-06-20,24.2,28.6,1412,20.7,400
108,서울,2014-06-21,23.1,28.2,1613,19.8,537
108,서울,2014-06-22,23.7,29,1643,20.2,317
108,서울,2014-06-23,21,23.2,1221,19.4,1626
108,서울,2014-06-24,22.9,27.2,1510,19.4,532
108,서울,2014-06-25,23.8,29,1533,20.2,211
108,서울,2014-06-26,24.4,29.5,1536,20.2,538
108,서울,2014-06-27,24.1,29.5,1454,20.6,532
108,서울,2014-06-28,23.8,28.4,1318,21.3,617
108,서울,2014-06-29,24.1,29.8,1656,20.9,518
108,서울,2014-06-30,25.3,30.2,1511,21.2,504
108,서울,2014-07-01,26,31.2,1559,21.1,538
108,서울,2014-07-02,25.7,31.1,1559,22.1,240000
108,서울,2014-07-03,22.6,24.7,1713,21.4,655
108,서울,2014-07-04,26.8,32.3,1550,21.6,532
108,서울,2014-07-05,25.7,29.7,1308,22.3,549
108,서울,2014-07-06,25.7,29.5,1458,23,2354
108,서울,2014-07-07,27.1,33.8,1518,20.8,445
108,서울,2014-07-08,25.9,29.3,1808,23.7,317
108,서울,2014-07-09,27.6,33,1318,25.6,343
108,서울,2014-07-10,28.9,33.6,1618,24.6,538
108,서울,2014-07-11,27.1,32.8,1351,23,515
108,서울,2014-07-12,25.3,29.6,1508,22.9,525
108,서울,2014-07-13,25.4,29.4,1506,23,421
108,서울,2014-07-14,26.4,30.7,1652,22.8,506
108,서울,2014-07-15,26.8,32.3,1504,23.9,139
108,서울,2014-07-16,26.6,32.2,1612,23.5,537
108,서울,2014-07-17,25.9,29.6,1455,23.6,259
108,서울,2014-07-18,26.1,30.6,1635,22.6,810
108,서울,2014-07-19,27,30.7,1623,24.7,548
108,서울,2014-07-20,27.9,33.2,1543,24.6,519
108,서울,2014-07-21,27.3,31.6,1244,24.4,433
108,서울,2014-07-22,25.9,28.2,1158,24.6,1939
108,서울,2014-07-23,23.6,25.2,1251,21.7,2358
108,서울,2014-07-24,21.9,24.5,1741,19.1,552
108,서울,2014-07-25,27.5,33.7,1534,22.1,135
108,서울,2014-07-26,22.6,27.3,052,20.8,1159
108,서울,2014-07-27,25,30.6,1600,21.4,549
108,서울,2014-07-28,26.6,31.3,1354,21.6,517
108,서울,2014-07-29,26.5,30.1,1358,23.4,527
108,서울,2014-07-30,28.6,33.5,1635,25,608
108,서울,2014-07-31,28.6,34.4,1512,25.8,2253
108,서울,2014-08-01,30.2,34.7,1407,24.7,527
108,서울,2014-08-02,31.4,35.8,1301,28.7,614
108,서울,2014-08-03,26.5,30.5,1209,24.1,532
108,서울,2014-08-04,26.4,29.6,1740,24.7,402
108,서울,2014-08-05,26.6,29.2,1630,25,204
108,서울,2014-08-06,24.4,26.2,001,22.5,2028
108,서울,2014-08-07,24.7,27.1,1553,22.6,001
108,서울,2014-08-08,26.1,30.6,1452,21.9,608
108,서울,2014-08-09,26.5,31.6,1457,22.3,429
108,서울,2014-08-10,23.4,27.7,1119,19.6,2359
108,서울,2014-08-11,23.7,28.6,1504,18.3,547
108,서울,2014-08-12,25.8,30.4,1606,22.3,552
108,서울,2014-08-13,24.2,26.7,1208,22.5,2350
108,서울,2014-08-14,22.3,24.2,1129,21.4,553
108,서울,2014-08-15,24.9,29.6,1713,20.9,641
108,서울,2014-08-16,26.1,31.8,1433,22.2,532
108,서울,2014-08-17,24,25,001,22.9,2347
