"		지점번호",지점명,일시,일조합,일조율,일사합
"		108",서울,2013-07-01,5.9,40.1,16.01
"		108",서울,2013-07-02,0,0,2.54
"		108",서울,2013-07-03,11.8,80.3,23.67
"		108",서울,2013-07-04,0,0,3.1
"		108",서울,2013-07-05,7.2,49,18.66
"		108",서울,2013-07-06,8.7,59.2,19.19
"		108",서울,2013-07-07,2.8,19.2,8.91
"		108",서울,2013-07-08,0,0,1.59
"		108",서울,2013-07-09,0,0,3.74
"		108",서울,2013-07-10,0,0,2.5
"		108",서울,2013-07-11,0,0,1.24
"		108",서울,2013-07-12,0,0,1.2
"		108",서울,2013-07-13,0,0,3.09
"		108",서울,2013-07-14,0,0,2.49
"		108",서울,2013-07-15,1.8,12.4,8.38
"		108",서울,2013-07-16,0.3,2.1,4.44
"		108",서울,2013-07-17,0,0,3.98
"		108",서울,2013-07-18,1.8,12.4,3.73
"		108",서울,2013-07-19,6.8,47.2,13.11
"		108",서울,2013-07-20,4.2,29.2,10.78
"		108",서울,2013-07-21,0.5,3.5,5.85
"		108",서울,2013-07-22,0.9,6.3,5.22
"		108",서울,2013-07-23,0,0,1.23
"		108",서울,2013-07-24,5.6,39.2,9.64
"		108",서울,2013-07-25,9.5,66.4,18.68
"		108",서울,2013-07-26,10,69.9,20.64
"		108",서울,2013-07-27,6.8,47.9,16.04
"		108",서울,2013-07-28,0,0,1.43
"		108",서울,2013-07-29,5.3,37.3,11.91
"		108",서울,2013-07-30,5.2,36.6,12.18
"		108",서울,2013-07-31,5.9,41.8,13.31
"		108",서울,2013-08-01,6,42.6,12.73
"		108",서울,2013-08-02,0.9,6.4,5.49
"		108",서울,2013-08-03,8.9,63.6,16.52
"		108",서울,2013-08-04,4.7,33.6,11.08
"		108",서울,2013-08-05,4.5,32.1,10.13
"		108",서울,2013-08-06,2.8,20.1,4.71
"		108",서울,2013-08-07,1.3,9.4,11.01
"		108",서울,2013-08-08,5,36,9.72
"		108",서울,2013-08-09,0.1,0.7,4.98
"		108",서울,2013-08-10,2.6,18.8,6.17
"		108",서울,2013-08-11,9.6,69.6,17.83
"		108",서울,2013-08-12,10.7,78.1,17.21
"		108",서울,2013-08-13,11.5,83.9,18.12
"		108",서울,2013-08-14,9.9,72.3,14.52
"		108",서울,2013-08-15,7.9,58.1,14.9
"		108",서울,2013-08-16,7.2,52.9,13.2
"		108",서울,2013-08-17,6.9,50.7,15
"		108",서울,2013-08-18,2.8,20.7,10.53
"		108",서울,2013-08-19,9.7,71.9,19.44
"		108",서울,2013-08-20,10.6,78.5,18.37
"		108",서울,2013-08-21,11.6,86.6,18.53
"		108",서울,2013-08-22,8.8,65.7,13.83
"		108",서울,2013-08-23,1,7.5,7.05
"		108",서울,2013-08-24,10.9,82,20.97
"		108",서울,2013-08-25,12,90.2,20.39
"		108",서울,2013-08-26,12.1,91.7,19.53
"		108",서울,2013-08-27,11.5,87.1,18.9
"		108",서울,2013-08-28,9.7,73.5,17.96
"		108",서울,2013-08-29,0,0,2.21
"		108",서울,2013-08-30,10.7,81.7,16.96
"		108",서울,2013-08-31,6,46.2,12.58
"		108",서울,2013-09-01,10,76.9,17.02
"		108",서울,2013-09-02,10.8,83.1,17.95
"		108",서울,2013-09-03,12.1,93.8,22.07
"		108",서울,2013-09-04,12.1,93.8,20.16
"		108",서울,2013-09-05,1.2,9.3,9.42
"		108",서울,2013-09-06,0,0,5.83
"		108",서울,2013-09-07,8.9,69.5,15.69
"		108",서울,2013-09-08,10.6,83.5,18.1
"		108",서울,2013-09-09,2.7,21.3,9.75
"		108",서울,2013-09-10,0.2,1.6,5.23
"		108",서울,2013-09-11,0,0,1.52
"		108",서울,2013-09-12,0.5,4,7.29
"		108",서울,2013-09-13,0.2,1.6,3.02
"		108",서울,2013-09-14,2.4,19.2,6.14
"		108",서울,2013-09-15,9,72.6,15.15
"		108",서울,2013-09-16,11.8,95.2,20.04
"		108",서울,2013-09-17,9.6,77.4,16.73
"		108",서울,2013-09-18,10.9,88.6,16.75
"		108",서울,2013-09-19,10.7,87,17.27
"		108",서울,2013-09-20,7.6,61.8,12.66
"		108",서울,2013-09-21,6,49.2,11.15
"		108",서울,2013-09-22,6.5,53.3,12.33
"		108",서울,2013-09-23,10,82.6,15.72
"		108",서울,2013-09-24,0,0,1.44
"		108",서울,2013-09-25,9.5,78.5,16.81
"		108",서울,2013-09-26,11.3,94.2,18.54
"		108",서울,2013-09-27,10.8,90,16.2
"		108",서울,2013-09-28,0,0,3.67
"		108",서울,2013-09-29,0,0,3.7
"		108",서울,2013-09-30,5.6,47.5,11.47
"		108",서울,2013-10-01,6.1,51.7,13.26
"		108",서울,2013-10-02,7.1,60.2,12.39
"		108",서울,2013-10-03,11.2,95.7,17.12
"		108",서울,2013-10-04,11,94,16.82
"		108",서울,2013-10-05,10.9,93.2,17.44
"		108",서울,2013-10-06,6.6,56.9,10.95
"		108",서울,2013-10-07,1.4,12.1,7.38
"		108",서울,2013-10-08,0,0,2.66
"		108",서울,2013-10-09,10.6,92.2,15.28
"		108",서울,2013-10-10,7,60.9,10.99
"		108",서울,2013-10-11,9.8,86,13.86
"		108",서울,2013-10-12,10.8,94.7,15.26
"		108",서울,2013-10-13,9.6,85,12.45
"		108",서울,2013-10-14,10.1,89.4,12.93
"		108",서울,2013-10-15,0,0,1.3
"		108",서울,2013-10-16,10.5,93.8,15.21
"		108",서울,2013-10-17,10.3,92,13.66
"		108",서울,2013-10-18,10,90.1,14.04
"		108",서울,2013-10-19,5.6,50.5,9.78
"		108",서울,2013-10-20,8.5,76.6,12.57
"		108",서울,2013-10-21,9.1,82.7,13.13
"		108",서울,2013-10-22,9.8,89.1,13.8
"		108",서울,2013-10-23,9.5,86.4,13.2
"		108",서울,2013-10-24,9.2,84.4,11.63
"		108",서울,2013-10-25,9.9,90.8,13.46
"		108",서울,2013-10-26,9.8,90.7,12.91
"		108",서울,2013-10-27,9.6,88.9,12.21
"		108",서울,2013-10-28,5.7,52.8,8.18
"		108",서울,2013-10-29,2,18.7,5.64
"		108",서울,2013-10-30,8.6,80.4,11.54
"		108",서울,2013-10-31,9.6,89.7,11.74
"		108",서울,2013-11-01,8.1,76.4,10.16
"		108",서울,2013-11-02,0,0,1.94
"		108",서울,2013-11-03,4.5,42.5,8.3
"		108",서울,2013-11-04,7.7,73.3,9.32
"		108",서울,2013-11-05,9.2,87.6,10.82
"		108",서울,2013-11-06,0,0,2.83
"		108",서울,2013-11-07,9.4,90.4,11.87
"		108",서울,2013-11-08,8.4,80.8,10.39
"		108",서울,2013-11-09,0.4,3.8,3.63
"		108",서울,2013-11-10,9.3,90.3,12.02
"		108",서울,2013-11-11,9.7,94.2,11.63
"		108",서울,2013-11-12,9.7,94.2,11.29
"		108",서울,2013-11-13,8.9,87.3,10.7
"		108",서울,2013-11-14,0.9,8.8,4.3
"		108",서울,2013-11-15,3.5,34.3,5.88
"		108",서울,2013-11-16,5.6,55.4,8.24
"		108",서울,2013-11-17,5.8,57.4,5.59
"		108",서울,2013-11-18,8.4,83.2,8.62
"		108",서울,2013-11-19,7.3,72.3,6.68
"		108",서울,2013-11-20,9.3,93,10.5
"		108",서울,2013-11-21,9.3,93,10.22
"		108",서울,2013-11-22,7.6,76,7.88
"		108",서울,2013-11-23,8.2,82,8.03
"		108",서울,2013-11-24,2.2,22.2,4.27
"		108",서울,2013-11-25,0.7,7.1,2.06
"		108",서울,2013-11-26,5,50.5,6.87
"		108",서울,2013-11-27,2.3,23.2,3.01
"		108",서울,2013-11-28,8.9,90.8,9.58
"		108",서울,2013-11-29,9.2,93.9,9.68
"		108",서울,2013-11-30,8.5,86.7,7.63
"		108",서울,2013-12-01,6.1,62.2,7.19
"		108",서울,2013-12-02,0,0,2.07
"		108",서울,2013-12-03,6.9,71.1,6.51
"		108",서울,2013-12-04,6.9,71.1,6.56
"		108",서울,2013-12-05,0.3,3.1,3.15
"		108",서울,2013-12-06,9,92.8,9.35
"		108",서울,2013-12-07,5.6,57.7,6.48
"		108",서울,2013-12-08,0.3,3.1,1.98
"		108",서울,2013-12-09,0,0,0.52
"		108",서울,2013-12-10,8.7,90.6,8.77
"		108",서울,2013-12-11,8.3,86.5,7.63
"		108",서울,2013-12-12,1.8,18.8,2.71
"		108",서울,2013-12-13,8.6,89.6,9.38
"		108",서울,2013-12-14,4.7,49,4.96
"		108",서울,2013-12-15,9,93.8,9.04
"		108",서울,2013-12-16,1.8,18.8,5.31
"		108",서울,2013-12-17,5,52.1,7.28
"		108",서울,2013-12-18,5.3,55.2,6.83
"		108",서울,2013-12-19,5.7,59.4,5.94
"		108",서울,2013-12-20,8.1,84.4,7.55
"		108",서울,2013-12-21,8.3,86.5,7.98
"		108",서울,2013-12-22,7.5,78.1,8.06
"		108",서울,2013-12-23,8.5,88.5,8.64
"		108",서울,2013-12-24,8.6,89.6,8.38
"		108",서울,2013-12-25,7.8,81.3,7.28
"		108",서울,2013-12-26,0.9,9.4,2.57
"		108",서울,2013-12-27,8.6,89.6,8.85
"		108",서울,2013-12-28,9,93.8,9.43
"		108",서울,2013-12-29,8,83.3,8.31
"		108",서울,2013-12-30,7.2,75,6.26
"		108",서울,2013-12-31,7.9,82.3,7.45
"		108",서울,2014-01-01,6.4,66.7,6.17
"		108",서울,2014-01-02,9,93.8,9.18
"		108",서울,2014-01-03,2.7,27.8,4.69
"		108",서울,2014-01-04,8.7,89.7,8.14
"		108",서울,2014-01-05,8,82.5,7.08
"		108",서울,2014-01-06,8.1,83.5,7.9
"		108",서울,2014-01-07,0,0,3.36
"		108",서울,2014-01-08,3.5,36.1,5.59
"		108",서울,2014-01-09,9.3,95.9,10.06
"		108",서울,2014-01-10,4.4,44.9,6.91
"		108",서울,2014-01-11,6.4,65.3,7.57
"		108",서울,2014-01-12,6.4,65.3,7.08
"		108",서울,2014-01-13,9.3,94.9,10.16
"		108",서울,2014-01-14,9.1,92.9,9.24
"		108",서울,2014-01-15,9,90.9,9.09
"		108",서울,2014-01-16,1.1,11.1,4.14
"		108",서울,2014-01-17,6.2,62.6,6.69
"		108",서울,2014-01-18,8.4,84.8,9.57
"		108",서울,2014-01-19,6.2,62.6,8.33
"		108",서울,2014-01-20,0,0,2.55
"		108",서울,2014-01-21,3.1,31,5.38
"		108",서울,2014-01-22,9,90,9.6
"		108",서울,2014-01-23,5.8,57.4,7.56
"		108",서울,2014-01-24,0,0,3.09
"		108",서울,2014-01-25,0,0,1.43
"		108",서울,2014-01-26,9.5,94.1,11.5
"		108",서울,2014-01-27,8.7,85.3,9.88
"		108",서울,2014-01-28,8.1,79.4,10.74
"		108",서울,2014-01-29,7.9,77.5,10.45
"		108",서울,2014-01-30,0.9,8.7,1.93
"		108",서울,2014-01-31,9.2,89.3,10.25
"		108",서울,2014-02-01,0,0,0.49
"		108",서울,2014-02-02,0,0,1.84
"		108",서울,2014-02-03,4.6,44.2,8.03
"		108",서울,2014-02-04,9.7,93.3,12.8
"		108",서울,2014-02-05,7.2,68.6,10.96
"		108",서울,2014-02-06,6.7,63.8,9.68
"		108",서울,2014-02-07,5.2,49.5,9
"		108",서울,2014-02-08,0.9,8.5,4.73
"		108",서울,2014-02-09,1.6,15.1,4.89
"		108",서울,2014-02-10,6,56.6,10.12
"		108",서울,2014-02-11,9.7,90.7,13.48
"		108",서울,2014-02-12,5.1,47.7,8.68
"		108",서울,2014-02-13,6.5,60.2,10.77
"		108",서울,2014-02-14,6.8,63,10.28
"		108",서울,2014-02-15,9.8,90.7,13.19
"		108",서울,2014-02-16,2.9,26.6,8.75
"		108",서울,2014-02-17,3.2,29.4,8.25
"		108",서울,2014-02-18,3.1,28.4,8.72
"		108",서울,2014-02-19,8.1,73.6,11.18
"		108",서울,2014-02-20,7.8,70.9,11.19
"		108",서울,2014-02-21,10.1,91.8,14.18
"		108",서울,2014-02-22,9.4,84.7,12.29
"		108",서울,2014-02-23,7.3,65.8,10.62
"		108",서울,2014-02-24,6.3,56.3,10.25
"		108",서울,2014-02-25,8,71.4,11.77
"		108",서울,2014-02-26,8.2,73.2,12.87
"		108",서울,2014-02-27,5.4,47.8,9.59
"		108",서울,2014-02-28,4.3,38.1,9.8
"		108",서울,2014-03-01,1,8.8,7.94
"		108",서울,2014-03-02,10.5,92.1,16.06
"		108",서울,2014-03-03,10.4,91.2,14.41
"		108",서울,2014-03-04,6.3,54.8,11.23
"		108",서울,2014-03-05,10.7,93,16.73
"		108",서울,2014-03-06,9.6,82.8,12.73
"		108",서울,2014-03-07,10.6,91.4,16.53
"		108",서울,2014-03-08,7.4,63.8,11.88
"		108",서울,2014-03-09,9.9,84.6,16.03
"		108",서울,2014-03-10,11.1,94.9,17.39
"		108",서울,2014-03-11,4.3,36.4,10.41
"		108",서울,2014-03-12,0.9,7.6,3.81
"		108",서울,2014-03-13,0.8,6.8,7
"		108",서울,2014-03-14,10.5,88.2,15.46
"		108",서울,2014-03-15,7,58.8,12.89
"		108",서울,2014-03-16,7.3,60.8,14.4
"		108",서울,2014-03-17,5.4,45,9.26
"		108",서울,2014-03-18,7.1,59.2,12.35
"		108",서울,2014-03-19,0.1,0.8,6.59
"		108",서울,2014-03-20,4.1,33.9,8.03
"		108",서울,2014-03-21,11.4,93.4,19
"		108",서울,2014-03-22,9.9,81.1,16.08
"		108",서울,2014-03-23,10.1,82.8,15.45
"		108",서울,2014-03-24,7.7,62.6,14.77
"		108",서울,2014-03-25,0.7,5.7,7.76
"		108",서울,2014-03-26,6.4,51.6,12.46
"		108",서울,2014-03-27,7.9,63.7,14.14
"		108",서울,2014-03-28,7,56.5,14.67
"		108",서울,2014-03-29,0,0,3.49
"		108",서울,2014-03-30,10.7,85.6,18.5
"		108",서울,2014-03-31,7.9,62.7,14.6
"		108",서울,2014-04-01,10.4,82.5,17.51
"		108",서울,2014-04-02,10.1,80.2,17.06
"		108",서울,2014-04-03,0,0,4.78
"		108",서울,2014-04-04,10,78.7,18.75
"		108",서울,2014-04-05,8.2,64.1,16.45
"		108",서울,2014-04-06,12.1,94.5,21.58
"		108",서울,2014-04-07,9.3,72.7,17.59
"		108",서울,2014-04-08,11.5,89.1,20.03
"		108",서울,2014-04-09,6.5,50.4,14.69
"		108",서울,2014-04-10,7.7,59.2,14.68
"		108",서울,2014-04-11,7.5,57.7,16.1
"		108",서울,2014-04-12,0,0,6.29
"		108",서울,2014-04-13,7.2,55,15.96
"		108",서울,2014-04-14,10.6,80.9,18.66
"		108",서울,2014-04-15,6.7,50.8,15.62
"		108",서울,2014-04-16,1.7,12.9,5.67
"		108",서울,2014-04-17,4.4,33.3,11.6
"		108",서울,2014-04-18,8.2,61.7,17.54
"		108",서울,2014-04-19,1.3,9.8,11.47
"		108",서울,2014-04-20,11.3,84.3,21.22
"		108",서울,2014-04-21,10.8,80.6,19.82
"		108",서울,2014-04-22,10.5,78.4,18.92
"		108",서울,2014-04-23,11.8,87.4,20.88
"		108",서울,2014-04-24,9.7,71.9,19.56
"		108",서울,2014-04-25,11.5,85.2,20.37
"		108",서울,2014-04-26,5,36.8,13.94
"		108",서울,2014-04-27,0.2,1.5,6.56
"		108",서울,2014-04-28,0,0,4.88
"		108",서울,2014-04-29,2.2,16.2,11.74
"		108",서울,2014-04-30,6.8,49.6,15.08
"		108",서울,2014-05-01,12,87.6,22.2
"		108",서울,2014-05-02,7.9,57.2,16.31
"		108",서울,2014-05-03,13.1,94.9,24.92
"		108",서울,2014-05-04,5.8,42,16.66
"		108",서울,2014-05-05,12.8,92.1,24.01
"		108",서울,2014-05-06,12.6,90.6,24.09
"		108",서울,2014-05-07,10.4,74.8,20.91
"		108",서울,2014-05-08,6.7,47.9,13.37
"		108",서울,2014-05-09,11.5,82.1,22.53
"		108",서울,2014-05-10,12.4,88.6,23.58
"		108",서울,2014-05-11,0.8,5.7,8.26
"		108",서울,2014-05-12,7.5,53.2,16.56
"		108",서울,2014-05-13,11.7,83,22.13
"		108",서울,2014-05-14,11.6,81.7,23.18
"		108",서울,2014-05-15,11.3,79.6,23.55
"		108",서울,2014-05-16,12,84.5,22.87
"		108",서울,2014-05-17,12.3,86.6,20.42
"		108",서울,2014-05-18,12.6,88.1,22.57
"		108",서울,2014-05-19,8.5,59.4,19.95
"		108",서울,2014-05-20,6.2,43.4,17.56
"		108",서울,2014-05-21,12,83.9,24.14
"		108",서울,2014-05-22,12.5,86.8,23.62
"		108",서울,2014-05-23,8.8,61.1,19.11
"		108",서울,2014-05-24,5,34.7,14.66
"		108",서울,2014-05-25,0,0,6.72
"		108",서울,2014-05-26,9.4,64.8,21.68
"		108",서울,2014-05-27,12.1,83.4,23.2
"		108",서울,2014-05-28,9.4,64.8,20.12
"		108",서울,2014-05-29,12.4,85.5,23.84
"		108",서울,2014-05-30,12,82.8,22.85
"		108",서울,2014-05-31,10.7,73.3,22.25
"		108",서울,2014-06-01,4.2,28.8,13.81
"		108",서울,2014-06-02,0.1,0.7,5.17
"		108",서울,2014-06-03,0,0,5.27
"		108",서울,2014-06-04,7.9,54.1,20.18
"		108",서울,2014-06-05,0.6,4.1,12.01
"		108",서울,2014-06-06,12.1,82.3,24.3
"		108",서울,2014-06-07,6.1,41.5,15.83
"		108",서울,2014-06-08,2.8,19,11.82
"		108",서울,2014-06-09,8.6,58.5,16.88
"		108",서울,2014-06-10,6.5,44.2,15.19
"		108",서울,2014-06-11,4.3,29.3,11.08
"		108",서울,2014-06-12,8.7,59.2,20.56
"		108",서울,2014-06-13,4.8,32.7,12.33
"		108",서울,2014-06-14,12,81.1,23.48
"		108",서울,2014-06-15,11.6,78.4,24.57
"		108",서울,2014-06-16,10.9,73.6,19.62
"		108",서울,2014-06-17,5.3,35.8,15.4
"		108",서울,2014-06-18,9.7,65.5,19.31
"		108",서울,2014-06-19,2.7,18.2,9.02
"		108",서울,2014-06-20,1.7,11.5,10.49
"		108",서울,2014-06-21,1,6.8,13.26
"		108",서울,2014-06-22,5.8,39.2,15.45
"		108",서울,2014-06-23,1.5,10.1,6.62
"		108",서울,2014-06-24,9.7,65.5,18.44
"		108",서울,2014-06-25,5.1,34.5,15.52
"		108",서울,2014-06-26,10.5,70.9,19.65
"		108",서울,2014-06-27,9.8,66.2,20.09
"		108",서울,2014-06-28,7.4,50,17.04
"		108",서울,2014-06-29,3.2,21.6,12.25
"		108",서울,2014-06-30,10.3,70.1,20.77
"		108",서울,2014-07-01,8,54.4,15.2
"		108",서울,2014-07-02,3.7,25.2,14.33
"		108",서울,2014-07-03,0.9,6.1,6.07
"		108",서울,2014-07-04,11.3,76.9,22.25
"		108",서울,2014-07-05,3.9,26.5,14.19
"		108",서울,2014-07-06,7.2,49,18.73
"		108",서울,2014-07-07,13.2,89.8,24.84
"		108",서울,2014-07-08,3.6,24.7,8.31
"		108",서울,2014-07-09,2.5,17.1,11.03
"		108",서울,2014-07-10,10.1,69.2,21.7
"		108",서울,2014-07-11,12,82.2,28.64
"		108",서울,2014-07-12,0.8,5.5,
"		108",서울,2014-07-13,5.9,40.4,
"		108",서울,2014-07-14,9.2,63.4,
"		108",서울,2014-07-15,3.8,26.2,
"		108",서울,2014-07-16,7,48.3,
"		108",서울,2014-07-17,3.2,22.1,
"		108",서울,2014-07-18,5.8,40,
"		108",서울,2014-07-19,0.2,1.4,
"		108",서울,2014-07-20,5.5,38.2,
"		108",서울,2014-07-21,7,48.6,
"		108",서울,2014-07-22,0,0,
"		108",서울,2014-07-23,0.7,4.9,5.93
"		108",서울,2014-07-24,1.3,9.1,6.82
"		108",서울,2014-07-25,4.9,34.3,12.36
"		108",서울,2014-07-26,0.8,5.6,3.48
"		108",서울,2014-07-27,6.8,47.9,14.61
"		108",서울,2014-07-28,7.6,53.5,17.34
"		108",서울,2014-07-29,9.8,69,18.86
"		108",서울,2014-07-30,8.1,57,15.4
"		108",서울,2014-07-31,7.9,56,15.93
"		108",서울,2014-08-01,9.5,67.4,18.08
"		108",서울,2014-08-02,6.6,46.8,16.96
"		108",서울,2014-08-03,1,7.1,7.02
"		108",서울,2014-08-04,0.9,6.4,7.22
"		108",서울,2014-08-05,1.6,11.4,6.81
"		108",서울,2014-08-06,0,0,3.94
"		108",서울,2014-08-07,0.7,5,6.26
"		108",서울,2014-08-08,11.7,84.2,19.64
"		108",서울,2014-08-09,11.5,82.7,22.35
"		108",서울,2014-08-10,0.7,5.1,6.66
"		108",서울,2014-08-11,12,87,19.44
"		108",서울,2014-08-12,10,73,16.57
"		108",서울,2014-08-13,0,0,6.14
"		108",서울,2014-08-14,0.2,1.5,4.32
"		108",서울,2014-08-15,6.4,47.1,12.53
"		108",서울,2014-08-16,8.8,64.7,15.5
"		108",서울,2014-08-17,0,0,3.2
"		108",서울,2014-08-18,0.5,3.7,6.42
"		108",서울,2014-08-19,0.4,3,4.37
"		108",서울,2014-08-20,1,7.4,6.74
"		108",서울,2014-08-21,0.2,1.5,4.94
"		108",서울,2014-08-22,7.7,57.5,13.56
"		108",서울,2014-08-23,6.3,47,12.29
"		108",서울,2014-08-24,7,52.6,15.04
"		108",서울,2014-08-25,1.2,9,8.43
"		108",서울,2014-08-26,3.8,28.8,11.38
"		108",서울,2014-08-27,8.7,65.9,14.77
"		108",서울,2014-08-28,11.2,84.8,18.41
"		108",서울,2014-08-29,7.8,59.5,14.21
"		108",서울,2014-08-30,9.7,74,17.6
"		108",서울,2014-08-31,3.6,27.5,12.18
"		108",서울,2014-09-01,6.2,47.7,13.6
"		108",서울,2014-09-02,2.6,20,10.67
"		108",서울,2014-09-03,0,0,2.57
"		108",서울,2014-09-04,11.9,92.2,17.14
"		108",서울,2014-09-05,7.9,61.2,16.45
"		108",서울,2014-09-06,9.9,77.3,18.51
"		108",서울,2014-09-07,9.6,75,17.29
"		108",서울,2014-09-08,11.1,87.4,17.27
"		108",서울,2014-09-09,8.8,69.3,15.95
"		108",서울,2014-09-10,11.7,92.1,18.02
"		108",서울,2014-09-11,10.9,86.5,16.71
"		108",서울,2014-09-12,2.1,16.7,9.31
"		108",서울,2014-09-13,10.1,80.8,15.27
"		108",서울,2014-09-14,9.8,78.4,15.46
"		108",서울,2014-09-15,4.4,35.2,12.92
"		108",서울,2014-09-16,9.9,79.8,16.64
"		108",서울,2014-09-17,0,0,6.82
"		108",서울,2014-09-18,9.2,74.8,13.77
"		108",서울,2014-09-19,10.6,86.2,16.52
"		108",서울,2014-09-20,11.4,92.7,18.14
"		108",서울,2014-09-21,4.4,36.1,7.84
"		108",서울,2014-09-22,11.1,91,16.15
"		108",서울,2014-09-23,9.9,81.8,15.04
"		108",서울,2014-09-24,2.5,20.7,6.96
"		108",서울,2014-09-25,8,66.1,13.69
"		108",서울,2014-09-26,3,25,8.01
"		108",서울,2014-09-27,6.8,56.7,9.76
"		108",서울,2014-09-28,0.3,2.5,6.03
"		108",서울,2014-09-29,0,0,2.03
"		108",서울,2014-09-30,10.2,85.7,14.02
"		108",서울,2014-10-01,7.2,61,11.31
"		108",서울,2014-10-02,0,0,2.51
"		108",서울,2014-10-03,5.9,50.4,10.39
"		108",서울,2014-10-04,10.8,92.3,15.61
"		108",서울,2014-10-05,10.8,92.3,16.2
"		108",서울,2014-10-06,10.6,91.4,15.32
"		108",서울,2014-10-07,9.9,85.3,13.32
"		108",서울,2014-10-08,10.6,91.4,14.67
"		108",서울,2014-10-09,10.4,90.4,15.14
"		108",서울,2014-10-10,10.6,92.2,15.11
"		108",서울,2014-10-11,10.7,93.9,15.6
"		108",서울,2014-10-12,10.2,89.5,15.03
"		108",서울,2014-10-13,9.3,81.6,14.38
"		108",서울,2014-10-14,10.7,94.7,15.13
"		108",서울,2014-10-15,9.1,80.5,13.26
"		108",서울,2014-10-16,7.9,70.5,12.93
"		108",서울,2014-10-17,10.2,91.1,14.32
"		108",서울,2014-10-18,9.6,85.7,13
"		108",서울,2014-10-19,6.2,55.9,10.32
"		108",서울,2014-10-20,0,0,1.51
"		108",서울,2014-10-21,0,0,1.8
"		108",서울,2014-10-22,8.1,73.6,12.22
"		108",서울,2014-10-23,9.9,90,13.3
"		108",서울,2014-10-24,7.5,68.8,9.72
"		108",서울,2014-10-25,6,55,9.85
"		108",서울,2014-10-26,2.9,26.9,6.75
"		108",서울,2014-10-27,9.8,90.7,14.28
"		108",서울,2014-10-28,9.7,89.8,13.73
"		108",서울,2014-10-29,9,84.1,11.81
"		108",서울,2014-10-30,5.9,55.1,9.39
"		108",서울,2014-10-31,0.3,2.8,4.4
"		108",서울,2014-11-01,6,56.6,9.77
"		108",서울,2014-11-02,8.3,78.3,10.22
"		108",서울,2014-11-03,9.7,91.5,12.97
"		108",서울,2014-11-04,9.7,92.4,12.23
"		108",서울,2014-11-05,8,76.2,9.74
"		108",서울,2014-11-06,6.8,64.8,8.04
"		108",서울,2014-11-07,9.5,91.3,10.46
"		108",서울,2014-11-08,0.8,7.7,4.58
"		108",서울,2014-11-09,9.5,91.3,11.54
"		108",서울,2014-11-10,9.7,94.2,11.53
"		108",서울,2014-11-11,7.1,68.9,7.89
"		108",서울,2014-11-12,8.4,81.6,9.39
"		108",서울,2014-11-13,9.4,92.2,11.81
"		108",서울,2014-11-14,9.5,93.1,10.66
"		108",서울,2014-11-15,9.3,91.2,10.34
"		108",서울,2014-11-16,7.5,73.5,9
"		108",서울,2014-11-17,5.7,56.4,6.32
"		108",서울,2014-11-18,9.4,93.1,11.06
"		108",서울,2014-11-19,9,89.1,9.97
"		108",서울,2014-11-20,8.8,88,9.2
"		108",서울,2014-11-21,6.1,61,7.46
"		108",서울,2014-11-22,0.4,4,1.93
"		108",서울,2014-11-23,1.6,16,5.84
"		108",서울,2014-11-24,0,0,3.64
"		108",서울,2014-11-25,5.7,57.6,8.14
"		108",서울,2014-11-26,7.4,74.7,8.67
"		108",서울,2014-11-27,3.3,33.3,5.44
"		108",서울,2014-11-28,0,0,1.21
"		108",서울,2014-11-29,6.7,68.4,8.47
"		108",서울,2014-11-30,0.8,8.2,2.74
"		108",서울,2014-12-01,4.6,46.9,5.49
"		108",서울,2014-12-02,9,91.8,10.4
"		108",서울,2014-12-03,4.5,46.4,5.88
"		108",서울,2014-12-04,8.9,91.8,8.91
"		108",서울,2014-12-05,9.3,95.9,10.05
"		108",서울,2014-12-06,9.1,93.8,9.5
"		108",서울,2014-12-07,3.9,40.2,5.49
"		108",서울,2014-12-08,8.9,91.8,9.38
"		108",서울,2014-12-09,9,92.8,9.25
"		108",서울,2014-12-10,0.7,7.3,3.29
"		108",서울,2014-12-11,7.2,75,7.8
"		108",서울,2014-12-12,4.2,43.8,6.08
"		108",서울,2014-12-13,9.1,94.8,9.67
"		108",서울,2014-12-14,5.4,56.3,6.58
"		108",서울,2014-12-15,0,0,2.3
"		108",서울,2014-12-16,8.2,85.4,9.72
"		108",서울,2014-12-17,9.2,95.8,9.26
"		108",서울,2014-12-18,9.2,95.8,9.85
"		108",서울,2014-12-19,0.4,4.2,4.27
"		108",서울,2014-12-20,7.6,79.2,9.1
"		108",서울,2014-12-21,6,62.5,6.59
"		108",서울,2014-12-22,6.6,68.8,7.03
"		108",서울,2014-12-23,2,20.8,4.77
"		108",서울,2014-12-24,7.6,79.2,6.66
"		108",서울,2014-12-25,9.2,95.8,9.67
"		108",서울,2014-12-26,9.1,94.8,9.6
"		108",서울,2014-12-27,8.7,90.6,8.47
"		108",서울,2014-12-28,0.3,3.1,2.93
"		108",서울,2014-12-29,3.4,35.4,4.98
"		108",서울,2014-12-30,7.6,79.2,8.22
"		108",서울,2014-12-31,6.7,69.8,8.49
"		108",서울,2015-01-01,8.9,92.7,9.79
"		108",서울,2015-01-02,7.6,79.2,9.07
"		108",서울,2015-01-03,7.9,81.4,8.66
"		108",서울,2015-01-04,3.6,37.1,5.32
"		108",서울,2015-01-05,4.4,45.4,6.48
"		108",서울,2015-01-06,9.2,94.8,10.47
